replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/ExplReturns Mean,evaluation/ExplReturns Std,evaluation/ExplReturns Max,evaluation/ExplReturns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
30800,0.0006415633,0.0008118936,5.9127855,2.4348166,0.11886837,3.0236456,2.0042324,2.4472406,0.11850981,3.024662,2.0195875,2.4329028,0.11686249,2.9181159,1.9257454,8.363173,5.933753,22.975967,-5.282094,-0.18196975,1.7762119,4.17155,-3.3011131,-0.32758424,0.24476083,0.39128327,-0.9563276,0.000392087094951421,10.693209648132324,30800,62,500.0,0.0,500,500,0.053955728023152,0.14715556615578718,1.0,2.0131890851901085e-05,26.97786401157601,25.087330086906064,74.6971642110043,7.209407976417484,-0.06660433,0.87210906,0.9999131,-0.9999568,5,26.97786401157601,27500,55,500.0,0.0,500,500,0.023334304784431464,0.043077485681749135,0.27245475638835476,0.000642004425728049,11.66715239221573,5.312780676139808,20.93603291927894,5.9492306687444385,11.66715239221573,5.312780676139808,20.93603291927894,5.9492306687444385,-0.13365342,0.855808,0.9987905,-0.9995689,5,11.66715239221573,0.027792392997071147,66.68725488800555,67.48594696598593,0.022693227976560593,0.012322199007030576,14.48291398701258,148.71892366098473,2295.985670935421,10
33300,0.0024963347,0.0030196956,5.037098,2.4917905,0.24602531,3.409602,2.1294382,2.4905543,0.25001958,3.4537978,2.1228156,2.468688,0.22163711,3.3600793,2.1247418,7.5392103,6.9292555,44.126106,-3.6981924,-0.23202297,1.7264824,4.598313,-5.821045,-0.34515432,0.2679689,0.5596546,-1.6679679,0.0004890394629910588,4.1105194091796875,33300,67,500.0,0.0,500,500,0.3184270343945854,0.3544720507937389,1.0,0.0006194394749119262,159.21351719729267,166.65287469525728,473.0160753438444,13.851350838717503,0.020514095,0.8839478,1.0,-0.99997556,5,159.21351719729267,30000,60,500.0,0.0,500,500,0.34618022318031794,0.32049051017007607,1.0,0.0019869275417164255,173.09011159015898,148.30057276297336,455.07379029397737,13.737234446395725,173.09011159015898,148.30057276297336,455.07379029397737,13.737234446395725,0.09613813,0.9035484,0.9999997,-0.9999285,5,173.09011159015898,0.027763764024712145,64.07298635697225,67.64735171600478,0.02301941899349913,0.012594775995239615,14.565346712013707,146.3490627440042,2442.3389912383864,11
35800,0.0014636351,0.0007801828,5.096787,2.5526567,0.36001495,3.7249951,2.2257195,2.548059,0.35329533,3.6650598,2.2257247,2.5397024,0.3602896,3.6852767,2.1903975,7.6591783,7.5313697,36.374146,-5.9226418,-0.46363598,1.7111746,4.941573,-4.705637,-0.40375304,0.23749019,0.27430126,-1.3757908,0.0006381245912052691,4.849823951721191,35800,72,500.0,0.0,500,500,0.21330125028246702,0.15144884250884647,0.4489910846626738,0.0015450495330017581,106.65062514123346,67.96177967271781,185.23912085029534,20.21315959523519,-0.24602953,0.8317386,0.99998754,-0.9999919,5,106.65062514123346,32500,65,500.0,0.0,500,500,0.23026425068700757,0.21802383690603439,1.0,0.000546305307750898,115.1321253435038,71.65287762695338,223.74199720953357,20.72945014491809,115.1321253435038,71.65287762695338,223.74199720953357,20.72945014491809,-0.18326889,0.8701488,0.9999904,-0.99993056,5,115.1321253435038,0.027669339964631945,64.28328793501714,70.86834365600953,0.022683057002723217,0.012230605003423989,14.44030116504291,149.65451575804036,2591.997839603515,12
38300,0.0013345934,0.0021921094,6.3003216,2.6159089,0.52728784,4.5852623,2.049217,2.603303,0.5190031,4.4758224,2.0506139,2.6304736,0.54127437,4.5468597,2.0418286,8.927908,6.8467073,24.207584,-4.0449543,-0.38089943,1.8047601,4.5659513,-3.8587253,-0.44796222,0.25116175,0.1722408,-1.2041109,0.0007165102870203555,13.960461616516113,38300,77,500.0,0.0,500,500,0.3352637672249429,0.07122966772003128,0.4540430015514804,0.003949005772485417,167.6318836124714,26.449251761236873,199.6872144403222,126.80313402164782,-0.29539788,0.87772423,0.9998231,-0.9998983,5,167.6318836124714,35000,70,500.0,0.0,500,500,0.2623509143966795,0.12231206564087867,0.38704339932608656,0.002618521088654016,131.17545719833973,57.322278567843654,178.15239743480976,18.213309007792017,131.17545719833973,57.322278567843654,178.15239743480976,18.213309007792017,-0.3236716,0.84776366,0.9956963,-0.99797976,5,131.17545719833973,0.027540147013496608,67.44258754199836,73.65188199200202,0.02322001295397058,0.016644202987663448,14.693952440982684,155.8558263379382,2747.857853760419,13
40800,0.0024870646,0.0016493711,4.664611,2.7996645,0.75260526,5.227679,2.182584,2.7705593,0.7487557,5.1301703,2.172232,2.770216,0.75344235,5.2196126,2.2027502,7.4540834,6.65321,28.553705,-3.530675,-0.2697294,1.7179883,4.658052,-3.8299322,-0.40723494,0.23053944,0.38633898,-0.97921747,0.0008490438922308385,3.211137056350708,40800,82,500.0,0.0,500,500,0.17384935634025292,0.12482153336882286,0.3550085961479894,0.0005463799344311213,86.92467817012647,60.18535873105533,150.24296183326405,10.971712806382635,-0.10355663,0.8869292,0.99998707,-0.9999261,5,86.92467817012647,37500,75,500.0,0.0,500,500,0.3768131205317226,0.2732975162235094,1.0,0.0016713195685322908,188.4065602658613,80.28952822516844,348.5930333727772,139.1068029082966,188.4065602658613,80.28952822516844,348.5930333727772,139.1068029082966,-0.059208665,0.9289469,0.9999576,-0.9998011,5,188.4065602658613,0.028269572008866817,52.07130678300746,65.73246527602896,0.02372803696198389,0.01256071199895814,13.570202817034442,131.43853319704067,2879.300678812433,14
43300,0.0018762139,0.0018729316,3.5804825,2.7826846,0.8523749,5.9781446,2.0609095,2.7794547,0.8497778,5.8514366,2.0290537,2.7816305,0.8603227,5.9587345,2.0633576,6.3752027,5.9020586,22.746666,-8.757204,-0.17735408,1.6527139,3.5803952,-3.9829993,-0.39109585,0.25436383,0.5411171,-1.2011852,0.0008857087814249098,-4.391607284545898,43300,87,500.0,0.0,500,500,0.2025319823986557,0.3874686269848602,1.0,4.731292839843363e-05,101.26599119932786,189.28165157428103,479.7415382728068,3.5193576059342817,0.01515477,0.7551037,0.9999999,-0.99993306,5,101.26599119932786,40000,80,500.0,0.0,500,500,0.07141955596865254,0.12338204455119199,0.4221357591130498,6.150419474259051e-07,35.709777984326266,60.51131298291352,156.6588756794225,2.0997779932220766,35.709777984326266,60.51131298291352,156.6588756794225,2.0997779932220766,-0.050340068,0.74970233,0.9990709,-0.9996163,5,35.709777984326266,0.019474874017760158,64.74996276100865,60.882253730960656,0.023777207999955863,0.012131962983403355,14.39994154399028,140.0875420809607,3019.392666648433,15
45800,0.0031435294,0.002154043,4.8123503,2.977468,1.0495248,7.1659985,2.0735657,2.9681787,1.0408487,7.2083073,2.06863,2.9792118,1.0524966,7.085808,2.0786502,7.790081,6.098103,24.981106,-4.6923113,-0.22642922,1.7325456,5.5428925,-4.225026,-0.4245503,0.26939985,0.33173594,-1.3239999,0.0009374404908157885,5.50920295715332,45800,92,500.0,0.0,500,500,0.11923590504793571,0.11692829164285984,0.32996618318786153,0.000306681316868378,59.61795252396787,34.686616799381355,114.60822657328221,16.068814308898585,-0.13054009,0.707222,0.99999076,-0.9999976,5,59.61795252396787,42500,85,500.0,0.0,500,500,0.01865759369494923,0.04955704707791593,0.37462657459158655,0.00033542648411707244,9.328796847474612,5.347358885617122,14.672634647633078,1.8675248002151323,9.328796847474612,5.347358885617122,14.672634647633078,1.8675248002151323,-0.05800305,0.68763995,0.9997881,-0.9998066,5,9.328796847474612,0.02809524000622332,47.35958810499869,56.786472473002505,0.02308364602504298,0.012429216993041337,14.242108934966382,118.45177761599189,3137.848644841346,16
48300,0.0032686312,0.001642174,3.4731524,2.8716695,1.157957,8.327854,2.1425755,2.856125,1.1354114,8.027014,2.1341047,2.8578432,1.1368195,7.97245,2.0785768,6.340878,6.392476,26.308128,-6.0802355,-0.44646806,1.5800662,5.0833817,-4.0074797,-0.40616536,0.2609067,0.26845157,-1.3300397,0.0010316158877685666,-4.532578468322754,48300,97,500.0,0.0,500,500,0.09041293908587046,0.15599516824184018,1.0,0.0001391892628835177,45.2064695429352,37.90942617930647,119.25357584865449,17.679163528817245,-0.13312589,0.7854859,1.0,-0.9999951,5,45.2064695429352,45000,90,500.0,0.0,500,500,0.026737874804276477,0.051889331792417705,0.3538290650889272,0.0003979516486488614,13.368937402138243,5.263411660142839,20.668013380497673,4.634285816989279,13.368937402138243,5.263411660142839,20.668013380497673,4.634285816989279,-0.10095786,0.7059215,0.9997923,-0.9997587,5,13.368937402138243,0.01700815698131919,47.31428255303763,45.5695623549982,0.015744242002256215,0.01051026297500357,14.747463070962112,107.67457064095652,3245.5276376014226,17
50800,0.0035221719,0.003926046,4.2475605,2.9609873,1.0701396,5.630355,2.1392124,2.9737577,1.0841362,5.689057,2.1108258,2.9320312,1.0804528,5.639301,2.1043031,7.2347383,6.0825887,19.57283,-5.5933557,-0.3841725,1.6222446,4.090026,-4.8138285,-0.4811556,0.23890042,0.20291106,-1.4012595,0.0010120858205482364,1.6188817024230957,50800,102,500.0,0.0,500,500,0.17725958350446042,0.29156989242791015,1.0,0.0001461756128658725,88.62979175223023,98.27570748915805,270.63069592713043,6.568980583626951,-0.14203185,0.7960041,0.99999714,-0.99995595,5,88.62979175223023,47500,95,500.0,0.0,500,500,0.08431658075494086,0.08735943353134505,0.3486923161514867,0.0002944221872383661,42.15829037747042,17.626007549791186,73.99542168275525,22.646471520320876,42.15829037747042,17.626007549791186,73.99542168275525,22.646471520320876,-0.23855571,0.73924756,0.99976695,-0.9999207,5,42.15829037747042,0.02810000703902915,54.34132203401532,66.97065970301628,0.022820992046035826,0.012231087021064013,14.532907059998251,135.90804088313598,3381.4387770034955,18
53300,0.0031991568,0.00392145,2.350227,3.135112,1.4293213,9.907031,2.0497553,3.11327,1.4466082,10.137705,1.996717,3.1222632,1.4237382,9.837649,2.0736635,5.4929886,5.6094503,23.509716,-5.2807007,-0.432057,1.4963303,5.783651,-4.437878,-0.44667795,0.26683477,0.4257516,-1.6071067,0.001068251091055572,-10.309906005859375,53300,107,500.0,0.0,500,500,0.10775781405334073,0.10857076036330938,0.3737971916559571,0.0005251577208476272,53.87890702667039,42.402101416045255,122.21057619914461,11.288279236188766,-0.17808212,0.7217198,0.99994564,-0.9999561,5,53.87890702667039,50000,100,500.0,0.0,500,500,0.17247092392160215,0.17335258324403055,1.0,0.001001331936768839,86.23546196080106,59.0223072133977,193.21106452002613,14.136118211295454,86.23546196080106,59.0223072133977,193.21106452002613,14.136118211295454,-0.17406413,0.7430733,0.9999557,-0.99948186,5,86.23546196080106,0.02804145700065419,67.52311544894474,67.75211140699685,0.022843494021799415,0.012243894045241177,14.610236732987687,149.94859243399696,3531.3915711966692,19
55800,0.005863824,0.0101743825,4.5290055,3.2375832,1.5734044,10.2548065,1.9607036,3.2552366,1.5855148,10.212307,1.958417,3.226624,1.5762137,10.083422,2.0034132,7.7913504,5.8093915,20.04036,-5.986662,-0.32206935,1.6440198,5.239744,-3.6561942,-0.49328497,0.30421746,0.48656458,-1.538469,0.0011808431008830667,5.335257053375244,55800,112,500.0,0.0,500,500,0.21287360728414742,0.2826929590744251,1.0,0.0005397468768186034,106.43680364207371,76.23969265145776,244.4654854784174,37.80422164989571,-0.14477463,0.75023526,0.99999994,-0.9999966,5,106.43680364207371,52500,105,500.0,0.0,500,500,0.31269335068618903,0.4055614003254558,1.0,4.070310139695586e-05,156.34667534309452,166.34710704409014,481.26625367704435,17.254875356985615,156.34667534309452,166.34710704409014,481.26625367704435,17.254875356985615,-0.05808909,0.7492576,0.9999984,-0.9998946,5,156.34667534309452,0.028397984977345914,63.15876357402885,68.90823274600552,0.01617030001943931,0.010428902052808553,14.745869780017529,146.8678632871015,3678.2634647735977,20
58300,0.0146621615,0.016137188,5.070921,3.710413,2.4846952,12.381134,1.8968449,3.7164931,2.4561398,12.020154,1.9034363,3.696423,2.4776883,11.934884,1.8847705,8.811234,6.4157443,28.782692,-5.201727,-0.38416037,1.7542709,4.9849215,-4.0817723,-0.5622319,0.35254848,0.2888988,-1.858202,0.001231151050888002,12.136587142944336,58300,117,500.0,0.0,500,500,0.08131324531627906,0.11873651708706186,1.0,0.0002942739168806787,40.6566226581395,19.02148935621491,74.70802583120685,17.01546035943779,-0.10490869,0.7860604,0.9999982,-0.99999243,5,40.6566226581395,55000,110,500.0,0.0,500,500,0.40928743078103386,0.4689910635683491,1.0,0.00046471621214654366,204.64371539051697,220.26498997567668,475.3752733609447,11.618351426634227,204.64371539051697,220.26498997567668,475.3752733609447,11.618351426634227,-0.032633238,0.7789964,0.9999996,-0.99997324,5,204.64371539051697,0.024049135041423142,66.97608113201568,71.03000880399486,0.02354419295443222,0.012522163975518197,15.262199405988213,153.32840483397013,3831.5957029554993,21
