replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/ExplReturns Mean,evaluation/ExplReturns Std,evaluation/ExplReturns Max,evaluation/ExplReturns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
30800,0.00010212662,0.00018473284,3.2646604,2.5664284,0.27286136,2.7955952,1.6638627,2.5509462,0.27089766,2.79207,1.6561036,2.5627615,0.2714649,2.807129,1.6743209,5.824044,7.1726475,26.990198,-4.8799543,-0.5625981,1.3963231,3.3887918,-3.472526,-0.23030931,0.31229994,0.913332,-1.0313156,0.0002800178190227598,-17.799816131591797,30800,62,500.0,0.0,500,500,0.005649813170224537,0.015441388556421385,0.19540035499538344,8.338425169820716e-07,2.824906585112267,0.6208521049152702,3.998038606292857,2.159965004345643,-0.19767202,0.7021991,0.9999839,-0.9999616,5,2.824906585112267,27500,55,500.0,0.0,500,500,0.005271563647200043,0.01732116778542315,0.2425221334442056,0.0008174975738583468,2.63578182360002,1.0131214392772745,3.7292670948815245,1.3227869312780232,2.63578182360002,1.0131214392772745,3.7292670948815245,1.3227869312780232,-0.19909687,0.592485,0.9769124,-0.9925747,5,2.63578182360002,0.02790214796550572,49.56767115404364,47.30213458801154,0.02272131503559649,0.012414516066201031,14.745358866057359,111.67820258717984,2220.9130289837485,10
33300,0.00045977725,0.00022905495,5.408637,2.595317,0.22914697,3.1058474,1.7942419,2.5930305,0.2274111,3.134488,1.7911589,2.5882711,0.22815247,3.0532267,1.7945722,8.01112,9.146747,51.297096,-6.8071947,-0.37214425,1.7323334,9.969101,-6.614759,-0.34099114,0.31643677,2.0,-2.2476127,0.0002854167832992971,0.09075450897216797,33300,67,500.0,0.0,500,500,0.05577107764076557,0.08864695467836933,0.2990192356089989,0.0004690426588178597,27.885538820382767,33.09054389023405,93.77926009146015,7.5502394351520605,-0.15412293,0.7870895,1.0,-1.0,5,27.885538820382767,30000,60,500.0,0.0,500,500,0.06491109897725322,0.08534911072846842,0.3542446386425644,0.0016461661959478865,32.455549488626595,32.779685925725,97.68217987259766,10.351621495561664,32.455549488626595,32.779685925725,97.68217987259766,10.351621495561664,-0.1448181,0.7535561,0.99999994,-0.9999989,5,32.455549488626595,0.027905115974135697,65.81693185900804,61.83904047799297,0.012541464995592833,0.00704250403214246,12.301428396021947,140.00488981802482,2360.92193115782,11
35800,0.00017501066,0.00026264242,4.3901367,2.541356,0.2738215,3.265813,1.7502553,2.5327892,0.26973566,3.2507715,1.7522125,2.5353475,0.27666712,3.3084404,1.7485219,6.9348826,7.458137,32.972565,-5.4978514,-0.12934873,1.5927454,4.206888,-3.055684,-0.37538382,0.2371808,0.63252527,-1.0222797,0.000299177278066054,-8.642769813537598,35800,72,500.0,0.0,500,500,0.022613916338973594,0.04056414810811658,0.2831046148414066,2.2753129317444975e-06,11.3069581694868,5.721357974422201,21.127848041850942,5.214185374408197,0.06426109,0.73320365,0.9999806,-0.99999845,5,11.3069581694868,32500,65,500.0,0.0,500,500,0.01997311599550756,0.0406384478033855,0.28420208015614773,1.4425716473177923e-06,9.986557997753774,3.1759212868959383,12.93366929975396,4.942577934399195,9.986557997753774,3.1759212868959383,12.93366929975396,4.942577934399195,0.18944353,0.62091607,0.9999247,-0.99977505,5,9.986557997753774,0.02766004006844014,37.91694694198668,53.21415774303023,0.015006273984909058,0.009870469919405878,14.301476759952493,105.48511822894216,2466.409404171747,12
38300,0.0003969133,0.0003334528,5.573782,2.5037298,0.31389627,3.204176,1.7965872,2.500832,0.31258819,3.1946118,1.7949176,2.506343,0.3093054,3.198864,1.8006486,8.089244,8.0446205,25.530682,-7.468579,-0.20582063,1.6921147,3.6002378,-3.8558836,-0.40245605,0.23886041,0.89349616,-1.0891507,0.0003697431820910424,0.7052865028381348,38300,77,500.0,0.0,500,500,0.04662417416474599,0.06854900698895916,0.268784868989321,0.0013030798442750016,23.312087082373004,4.504512062781163,29.772477930625247,16.64375395466318,-0.22283752,0.6630853,0.9999952,-0.9999648,5,23.312087082373004,35000,70,500.0,0.0,500,500,0.05381793635124982,0.06952663354451694,0.26850781415773417,0.00131211421674128,26.908968175624928,9.418356718517282,42.28548286790684,14.052947081323696,26.908968175624928,9.418356718517282,42.28548286790684,14.052947081323696,-0.2256272,0.6031042,0.9993414,-0.99971366,5,26.908968175624928,0.027621479937806726,53.457358981948346,43.74211706605274,0.02165771904401481,0.012655967031605542,15.121615564916283,112.3830267789308,2578.7956810817122,13
40800,0.002255755,0.0024043282,6.590463,2.5185602,0.34267142,3.6302733,1.7528101,2.5104635,0.3455268,3.6213481,1.7442414,2.5244722,0.35719153,3.92817,1.762648,9.122637,6.890806,26.136436,-3.309654,-0.1619701,1.7047207,3.4891293,-4.17663,-0.42044893,0.25671366,0.75643384,-1.1909454,0.0004703654267359525,8.60175895690918,40800,82,500.0,0.0,500,500,0.03357952223265946,0.057395611697789374,0.27199028406726067,9.971484027366479e-05,16.789761116329743,9.270643976240102,35.25211337489172,11.253820170157141,-0.20206633,0.7259141,0.99981964,-0.9999748,5,16.789761116329743,37500,75,500.0,0.0,500,500,0.06893464943018232,0.0817770517958699,0.264553804926724,0.00036036275639363943,34.467324715091166,12.997740395541701,54.500746237620525,17.316027830625927,34.467324715091166,12.997740395541701,54.500746237620525,17.316027830625927,-0.13719161,0.696919,0.99999267,-0.99979246,5,34.467324715091166,0.027853689971379936,58.11197681596968,66.41903186403215,0.022666834061965346,0.012424105079844594,13.559840806992725,138.15379411610775,2716.95391787088,14
43300,0.0007051765,0.0008958658,5.062855,2.5217223,0.31442666,4.1451287,1.8623077,2.5145426,0.31476504,4.141298,1.8579173,2.5326788,0.3241864,4.1578865,1.8498428,7.6018734,6.764543,26.733845,-6.1562233,0.058931597,1.6629649,4.167298,-3.4835436,-0.37647268,0.25745115,0.6166464,-1.1955416,0.0005370392464101315,-2.997633934020996,43300,87,500.0,0.0,500,500,0.031911889736377756,0.058645250175030327,0.2658885713402983,0.0005742638370462461,15.955944868188874,9.362477284191622,33.02893818441421,6.24713225621532,0.002652675,0.75096095,0.99997157,-0.99977565,5,15.955944868188874,40000,80,500.0,0.0,500,500,0.026701011339252376,0.05706943695076184,0.27087441142882807,0.0003349096173016472,13.350505669626179,4.900932130664029,22.114034212542197,7.135393771408036,13.350505669626179,4.900932130664029,22.114034212542197,7.135393771408036,-0.06035122,0.6923016,0.9972993,-0.9998196,5,13.350505669626179,0.027731494046747684,58.69806885404978,63.5509149589343,0.022680750000290573,0.012687496957369149,13.794395104981959,136.10647865897045,2853.0645711757243,15
45800,0.0013991217,0.0015314741,6.872527,2.561026,0.5338005,4.463566,1.8141633,2.557498,0.5314673,4.4879313,1.8165188,2.560545,0.5367435,4.5175557,1.8246793,9.440018,5.6993313,23.409626,-3.9077775,-0.008347185,1.7715472,3.7515178,-3.3966174,-0.4303368,0.22868367,0.5789148,-1.125307,0.0006278354558162391,10.619430541992188,45800,92,500.0,0.0,500,500,0.03247787044154189,0.07030100746584023,0.2638556839377687,7.913191863325745e-05,16.238935220770944,3.3372218046035758,21.104967378305183,11.305587306333006,-0.2668879,0.7116896,0.999927,-0.9999913,5,16.238935220770944,42500,85,500.0,0.0,500,500,0.06368560810155682,0.10253914722521887,0.263019022414436,0.00017728258168781607,31.84280405077841,23.182330387142482,78.15135957672372,19.234912371828273,31.84280405077841,23.182330387142482,78.15135957672372,19.234912371828273,-0.29687402,0.6634975,0.99971366,-0.9997365,5,31.84280405077841,0.014255236950702965,61.11128442804329,46.54738251899835,0.02272930706385523,0.012333818012848496,14.238956868066452,121.9469421771355,2975.015699862968,16
48300,0.00077034556,0.0007335632,4.339462,2.548715,0.42416483,4.1851153,1.8546675,2.546506,0.42401055,4.1732326,1.8459224,2.5338845,0.41424197,4.1050987,1.8451679,6.913262,5.7204967,22.870878,-6.026122,0.025700707,1.5916387,3.5647945,-3.9466581,-0.39442092,0.2394664,0.6168555,-1.2826006,0.0006470949156209826,-7.979316234588623,48300,97,500.0,0.0,500,500,0.050084119587727634,0.06349147834253897,0.26700245251873317,0.001533714542740805,25.042059793863814,7.160594208243947,35.3926443389731,17.319761788082737,-0.15458512,0.6641318,0.99999964,-0.9999966,5,25.042059793863814,45000,90,500.0,0.0,500,500,0.054367372298813686,0.08222371060212384,0.2679066178820537,3.3653344321026814e-05,27.183686149406856,11.144930105210143,44.078608968394875,12.981889500906457,27.183686149406856,11.144930105210143,44.078608968394875,12.981889500906457,-0.15227607,0.56111974,0.9998331,-0.99964476,5,27.183686149406856,0.02805477101355791,66.22949773597065,68.62645586102735,0.02281398407649249,0.012664175010286272,14.54965527902823,149.46914180612657,3124.489062717301,17
50800,0.0022065798,0.001997694,4.2246566,2.47931,0.37297827,4.393394,1.8375963,2.4670768,0.36985976,4.3758454,1.8116355,2.4634805,0.3491764,4.3488417,1.8418622,6.7269945,5.2662907,19.876312,-7.2127028,-0.108453535,1.5977359,2.9645066,-4.3809366,-0.4022474,0.21409184,0.42376995,-0.88484514,0.0007383747142739594,-9.179143905639648,50800,102,500.0,0.0,500,500,0.0656321865425837,0.06989030495176118,0.2635253067598654,0.0002148882148765964,32.81609327129185,12.371081501154082,54.762675560307116,17.270316365458118,-0.11072414,0.704058,0.9999265,-0.9999271,5,32.81609327129185,47500,95,500.0,0.0,500,500,0.0726414318726894,0.06164013750785829,0.2694977998926446,0.0008070338966414152,36.32071593634471,13.317387492465814,54.808504561214065,20.423888240400046,36.32071593634471,13.317387492465814,54.808504561214065,20.423888240400046,-0.18599753,0.64816874,0.9971128,-0.99910593,5,36.32071593634471,0.027928564930334687,67.3321178240003,66.66262156597804,0.022782383020967245,0.0123486960073933,14.422246324946173,148.48004535888322,3272.9734327340266,18
53300,0.0017831591,0.001932038,6.7185593,2.5782886,0.54338557,4.978031,1.8957928,2.581934,0.5470758,5.003479,1.8933265,2.5607495,0.5414445,4.9394746,1.8958411,9.327602,6.9410396,33.366013,-5.505998,-0.07283349,1.7662688,3.438462,-4.005832,-0.44289857,0.23317976,0.3279305,-1.1869491,0.0007834748830646276,9.496277809143066,53300,107,500.0,0.0,500,500,0.08299533258096617,0.08266878045834106,0.265542786337238,0.0003623887445228535,41.497666290483075,24.022835589151967,79.37353287235064,9.19466188905612,-0.121015735,0.7450558,0.9999326,-0.9999969,5,41.497666290483075,50000,100,500.0,0.0,500,500,0.04840837670879056,0.039995413284163416,0.197053268522655,0.0005557871127901991,24.204188354395285,10.374083543944307,44.754690357950466,17.311647687332393,24.204188354395285,10.374083543944307,44.754690357950466,17.311647687332393,-0.11565933,0.6790933,0.9994165,-0.9961748,5,24.204188354395285,0.028404738986864686,64.30609587393701,68.99250671605114,0.022639918024651706,0.012549872044473886,13.724067360977642,147.08626448002178,3420.06394558202,19
55800,0.0025701784,0.0015796776,5.170006,2.7354224,0.7835699,5.320802,1.9423536,2.7248259,0.7761239,5.284867,1.9408962,2.7084796,0.7763351,5.3072953,1.9130387,7.9241533,5.8925233,22.09698,-5.3859863,-0.12939537,1.6430737,3.6605346,-3.9334953,-0.42215234,0.25744662,0.3489174,-1.2198739,0.0008189768414013088,-0.5390582084655762,55800,112,500.0,0.0,500,500,0.13738104804263881,0.10788388777299097,0.26482654670235095,0.001484709303590564,68.6905240213194,47.04699677730509,126.23733446034312,25.28668571774932,-0.15277076,0.77661437,0.9997086,-0.9997322,5,68.6905240213194,52500,105,500.0,0.0,500,500,0.20486077337416955,0.09501646724718532,0.26742227605561997,0.0013162397694582836,102.43038668708485,34.5709945071845,126.75692246848068,35.564542767171176,102.43038668708485,34.5709945071845,126.75692246848068,35.564542767171176,-0.14010106,0.8198438,0.9977538,-0.9970051,5,102.43038668708485,0.027499520918354392,62.34554148407187,70.22614033194259,0.02265628008171916,0.012478029006160796,13.849850006052293,146.484165652073,3566.5523025261937,20
58300,0.0035092784,0.004227415,7.3228636,2.829545,0.8241829,5.6579466,1.9399579,2.8309836,0.8268703,5.7121615,1.9587852,2.8294735,0.8457306,5.588271,1.9367353,10.182947,7.2611876,29.102898,-7.8513885,0.07822979,1.8540825,5.02739,-3.9686227,-0.53170735,0.25452352,0.3702954,-1.4501323,0.0009007207117974758,15.309550285339355,58300,117,500.0,0.0,500,500,0.06327661372616371,0.06987381837860238,0.2828401622437903,0.00048144100504449015,31.63830686308185,9.757911568436153,43.45265569980881,16.958247760593043,-0.112737186,0.7359546,0.99997836,-0.99997,5,31.63830686308185,55000,110,500.0,0.0,500,500,0.054898263752611545,0.07651206245176224,0.2590009758852393,2.787501119607608e-06,27.449131876305785,5.117287748480317,35.02646996303229,20.446069670188816,27.449131876305785,5.117287748480317,35.02646996303229,20.446069670188816,-0.028152118,0.6242278,0.99965966,-0.99966574,5,27.449131876305785,0.02788330102339387,59.560507776914164,66.57521122996695,0.022973442915827036,0.012649846961721778,14.65407155698631,140.85329715476837,3707.4098257200094,21
